wavelength,flux,flux_error
336.0,0.8776794416425946,3.9895833083419666e-19
338.0,0.7274660685733604,2.8891928469227625e-19
340.0,0.6679202226487567,2.3456298602097545e-19
342.0,0.6384432845391212,1.99311008757573e-19
344.0,0.5834169702695033,1.8730681102991977e-19
346.0,0.5444704253688823,1.8195641848634414e-19
348.0,0.5757807448468666,1.910188521161331e-19
350.0,0.6335091044923669,2.0162623989839798e-19
352.0,0.6534466866493401,2.208311718041981e-19
354.0,0.6462899856212445,2.3450400993052163e-19
356.0,0.6843050390225998,2.2273857325512594e-19
358.0,0.7468594783715765,1.9836340952655136e-19
360.0,0.7601671373534914,1.8269053688794057e-19
362.0,0.6828274036008217,1.7812067751742205e-19
364.0,0.6003024339508758,1.7638230234289912e-19
366.0,0.6170425226711296,1.845232178509087e-19
368.0,0.7286647598962674,1.9218759387972062e-19
370.0,0.8133244367391165,2.015005792323739e-19
372.0,0.7841352438319003,2.1109904124473776e-19
374.0,0.6651623477309239,2.178202227017992e-19
376.0,0.5572332810239853,2.3206818235085193e-19
378.0,0.549824093063606,2.3813429376157256e-19
380.0,0.6005002716710369,2.4726856114809305e-19
382.0,0.6509535764794377,2.4566677073665476e-19
384.0,0.6390120616199183,2.311251160416169e-19
386.0,0.6233850318426962,2.17745698742514e-19
388.0,0.5894560834469773,1.9149785405468828e-19
390.0,0.5742853816024043,1.699322861471088e-19
392.0,0.5642095179176686,1.5216258623987762e-19
394.0,0.5827503615973519,1.3320025655562933e-19
396.0,0.6331197721341962,1.237488934202902e-19
398.0,0.751401419746698,1.143204706537867e-19
400.0,0.8949113106028883,1.0520030751933634e-19
402.0,1.0352756585258862,1.0269401199067186e-19
404.0,1.119498820279714,9.753915931800887e-20
406.0,1.1642940479465085,9.272129994823731e-20
408.0,1.16017103372346,9.260303022863827e-20
410.0,1.1527310314986439,8.966440584521303e-20
412.0,1.1517190614251391,8.594088120284014e-20
414.0,1.1606842619022981,8.69369570361958e-20
416.0,1.1591568544691235,8.607693222187321e-20
418.0,1.1522211853354047,8.221524648176208e-20
420.0,1.1182922272687004,8.27359506360123e-20
422.0,1.0839234336106418,8.390506581524401e-20
424.0,1.0553901228543419,8.042756057680193e-20
426.0,1.0479787533806681,7.845996602341886e-20
428.0,1.0503966057016614,8.005184426548914e-20
430.0,1.0406780153287651,7.938675808836393e-20
432.0,1.0488424783378143,7.554966362234512e-20
434.0,1.048628795757054,7.483130663264925e-20
436.0,1.05306706479137,7.610346470584725e-20
438.0,1.1016368373455887,7.473686329045744e-20
440.0,1.1636292761211646,7.132433758115916e-20
442.0,1.244035899142025,7.097965984222555e-20
444.0,1.3215090925218695,7.2017440349479e-20
446.0,1.3709461110825583,7.063159465870344e-20
448.0,1.4040486496229785,6.760879671314809e-20
450.0,1.4143716271904072,6.664113641148462e-20
452.0,1.4064656242394205,6.758873221052142e-20
454.0,1.4074113553279683,6.687102626934853e-20
456.0,1.4163656571696104,6.431740391605125e-20
458.0,1.4343875573782952,6.230636724960675e-20
460.0,1.465182954190219,6.239584113929844e-20
462.0,1.4908438361221155,6.237874944898832e-20
464.0,1.5002281803863802,6.079113823847335e-20
466.0,1.4990925160937734,5.84347386223941e-20
468.0,1.4934856008816246,5.72128590036287e-20
470.0,1.4788861430351448,5.718006701683322e-20
472.0,1.4663174885899408,5.668262729671359e-20
474.0,1.461965766383049,5.513575596100963e-20
476.0,1.4603278015097778,5.319066424251688e-20
478.0,1.4607118989423888,5.2003759777492336e-20
480.0,1.4637753872653578,5.186697704804528e-20
482.0,1.457934636459738,5.1532131295918133e-20
484.0,1.445665133804917,5.056859359951377e-20
486.0,1.424750431116724,4.9010447575579244e-20
488.0,1.4043562458147263,4.77063654992336e-20
490.0,1.3881243551800788,4.7197169108170335e-20
492.0,1.3798926009709944,4.7156552849640987e-20
494.0,1.378553638068971,4.684713657192927e-20
496.0,1.3842964213967668,4.5986478683963356e-20
498.0,1.395900523632898,4.480355630919096e-20
500.0,1.4085480299522928,4.3806846641057185e-20
502.0,1.412127343437009,4.323360519230055e-20
504.0,1.4099915544720574,4.318926370200641e-20
506.0,1.397618216112302,4.313291216015209e-20
508.0,1.3773959949722006,4.27054000135726e-20
510.0,1.35320039256523,4.182887613099957e-20
512.0,1.3283026453806035,4.0762287271913765e-20
514.0,1.3093337120182664,4.000693882713633e-20
516.0,1.3000736710256269,3.9785907058919283e-20
518.0,1.3007012044397808,3.9906205386405785e-20
520.0,1.3077583371736055,3.987271534164172e-20
522.0,1.3238719248886395,3.9466958393578557e-20
524.0,1.3452872213931117,3.8627552755369397e-20
526.0,1.3669088779199894,3.762368348803459e-20
528.0,1.3876155561150247,3.694338826739455e-20
530.0,1.4051937896988018,3.679949903902751e-20
532.0,1.414968476726433,3.694582611103024e-20
534.0,1.4192981190011944,3.7057223985831467e-20
536.0,1.4212481302665194,3.683792995944341e-20
538.0,1.4192866797740449,3.611283137949236e-20
540.0,1.4143058119289043,3.5068829078608944e-20
542.0,1.411072852226116,3.4160649929275337e-20
544.0,1.4110014590585684,3.3693780997246656e-20
546.0,1.4094052350349444,3.358175957838463e-20
548.0,1.4100084398031631,3.3685012439730834e-20
550.0,1.4124110629319635,3.367359305608104e-20
552.0,1.4167227206161983,3.3334598063549476e-20
554.0,1.4171115864822579,3.2533489707730644e-20
556.0,1.4195544002088558,3.16182744531309e-20
558.0,1.4206546801090336,3.0809878506634923e-20
560.0,1.4194961762588811,3.031839377546705e-20
562.0,1.4176500498621456,3.0214375856499785e-20
564.0,1.4161164315478145,3.03570949985656e-20
566.0,1.415991690576232,3.051044216757752e-20
568.0,1.4164935483889995,3.042964016434777e-20
570.0,1.421478193171092,3.009228289402107e-20
572.0,1.4301136187345276,2.952345292850093e-20
574.0,1.4356765224730106,2.8748707942469733e-20
576.0,1.4398810167275384,2.8013276936416403e-20
578.0,1.4386872754060778,2.7388686917166225e-20
580.0,1.4355700780295608,2.6965600018444325e-20
582.0,1.427173666593882,2.6584550141251213e-20
584.0,1.4129598805466466,2.6091025193185818e-20
586.0,1.4015872783675523,2.552921318418086e-20
588.0,1.3901499173101817,2.4803320883479767e-20
590.0,1.3820468660477971,2.4012778869075758e-20
592.0,1.3808050162677377,2.3312467704475326e-20
594.0,1.3763755363861128,2.2650465536674047e-20
596.0,1.3731265434425683,2.220209977019596e-20
598.0,1.375428678098016,2.2077754947849638e-20
600.0,1.3791650441346752,2.2178134237572072e-20
602.0,1.383102680980242,2.2392063209568708e-20
604.0,1.3834034589016424,2.2539642779108384e-20
606.0,1.3817562692307683,2.2542770795100882e-20
608.0,1.3766332869657625,2.231400048925848e-20
610.0,1.3700083598246722,2.1878356523773307e-20
612.0,1.36284086659099,2.1295215247826732e-20
614.0,1.354913224116771,2.0638575346821962e-20
616.0,1.3464713423400612,1.9996388276352547e-20
618.0,1.3400605751675607,1.9469444997385072e-20
620.0,1.329795718647497,1.8997086390626235e-20
622.0,1.3238451767460002,1.868148090139413e-20
624.0,1.3265910875312161,1.8539507321514442e-20
626.0,1.32921910534088,1.8397275193612992e-20
628.0,1.333900077670609,1.8246860950712012e-20
630.0,1.339852430905759,1.806045084082649e-20
632.0,1.3431552759347822,1.7793916457844224e-20
634.0,1.3472730580830312,1.7525748394493646e-20
636.0,1.3394646337436331,1.6090596899316427e-20
638.0,1.3196410503759601,1.9178977416774217e-20
640.0,1.300775817709092,2.684603244509598e-20
642.0,1.2918512038037588,3.884465100202817e-20
644.0,1.2697704581808826,4.66411919891542e-20
646.0,1.2535453045982239,4.578924962746728e-20
648.0,1.2528886307068225,4.452309847281686e-20
650.0,1.2594157341957555,4.5126766749768014e-20
652.0,1.2561582127918487,4.4903004111441995e-20
654.0,1.2390326788590988,4.3332892914445225e-20
656.0,1.2164479508348671,4.316755516179071e-20
658.0,1.2053180982744969,4.365930226052392e-20
660.0,1.216773821396794,4.244382863646804e-20
662.0,1.2446252477182516,4.116100446462802e-20
664.0,1.2728374859134572,4.1427478012069166e-20
666.0,1.2848107365975232,4.106198069060944e-20
668.0,1.2766780107101832,3.9533587236539306e-20
670.0,1.2551882569053001,3.9113667895170123e-20
672.0,1.2303968170236865,3.9374519816276185e-20
674.0,1.215463426665817,3.835216274593827e-20
676.0,1.2179190386111975,3.726471660649524e-20
678.0,1.2252840524512305,3.750365126487456e-20
680.0,1.2318268824070018,3.746538629291102e-20
682.0,1.228833032659015,3.627929904527605e-20
684.0,1.2159957681764992,3.577625585422873e-20
686.0,1.2025868853769441,3.6222042465619235e-20
688.0,1.1923656327130132,3.570818907430597e-20
690.0,1.1921212240845889,3.450557502317403e-20
692.0,1.1977860320020444,3.441168484097758e-20
694.0,1.20283549132241,3.4697777417457943e-20
696.0,1.2033199876884564,3.3798675014134636e-20
698.0,1.1964217651779423,3.293348811813749e-20
700.0,1.1835746159582858,3.3298996702658024e-20
702.0,1.177071336827639,3.335737699626948e-20
704.0,1.1706460390861617,3.2156895347708934e-20
706.0,1.1689718794547501,3.159370892184951e-20
708.0,1.1712871710058157,3.231433080507096e-20
710.0,1.1648101817149585,3.214701063878836e-20
712.0,1.1519543997264234,3.087320854733825e-20
714.0,1.1381408623164682,3.060764792347313e-20
716.0,1.1281957913405734,3.151293311813657e-20
718.0,1.1240113569443404,3.1316228609632974e-20
720.0,1.1249751583481231,2.9890008912886895e-20
722.0,1.1336342353393905,2.976985253931662e-20
724.0,1.138728864832474,3.072770434271001e-20
726.0,1.1381532369689848,3.050312148246866e-20
728.0,1.132587874797961,2.899639854279189e-20
730.0,1.1185397194916051,2.8650722608666003e-20
732.0,1.1037828600388202,2.9664032109840075e-20
734.0,1.0949794867150489,2.968364202193802e-20
736.0,1.0923522537179082,2.8159326390141804e-20
738.0,1.0948971619182373,2.7429401998713723e-20
740.0,1.1015996385091333,2.853105421607769e-20
742.0,1.1062404570670665,2.911893967509387e-20
744.0,1.1051160207976138,2.787463520110835e-20
746.0,1.100741892825716,2.666510876010285e-20
748.0,1.0851962240394197,2.750836948911112e-20
750.0,1.0725320473856377,2.8622436419468384e-20
752.0,1.065227538735162,2.7864932060631676e-20
754.0,1.0629750071080986,2.630090015413972e-20
756.0,1.0591391175693938,2.6276095045280776e-20
758.0,1.0639987956033672,2.7692513698950906e-20
760.0,1.0697362679502294,2.7854403455910984e-20
762.0,1.068016252582829,2.635629341573519e-20
764.0,1.0646490773336295,2.539388099020724e-20
766.0,1.0609508084075514,2.6399109197609634e-20
768.0,1.0553674859393627,2.748943281279204e-20
770.0,1.0544086746252135,2.6856028664332133e-20
772.0,1.0532562764247841,2.541604156728989e-20
774.0,1.0500268414470728,2.5320954136581068e-20
776.0,1.0443412901177966,2.6660162478892497e-20
778.0,1.0370094901825602,2.7180593888943075e-20
780.0,1.027493354457651,2.604517743788336e-20
782.0,1.0161266038510481,2.4912166629970697e-20
784.0,1.0094871102727982,2.5462849173997923e-20
786.0,1.0020668953791607,2.6717036859455722e-20
788.0,0.9985540583292568,2.6728786014964552e-20
790.0,1.001458853566629,2.5430395779243905e-20
792.0,1.0049249365641573,2.4648866704833782e-20
794.0,1.0071235939871959,2.536652200265628e-20
796.0,1.0089890481364903,2.6319749174534287e-20
798.0,1.0073190047530245,2.594562167403831e-20
800.0,1.0024061923965382,2.462721646484687e-20
802.0,0.9933196154049608,2.4041122034115574e-20
804.0,0.9852028082802522,2.4790692022498356e-20
806.0,0.9801057880463971,2.5597487020031517e-20
808.0,0.9734379523730501,2.5164467945312904e-20
810.0,0.9690033735629945,2.3905505084564243e-20
812.0,0.9692755555087366,2.342394227642698e-20
814.0,0.9661094317767835,2.4175884812685634e-20
816.0,0.9640528144589975,2.5055595865805415e-20
818.0,0.9562165002714308,2.470971655319221e-20
820.0,0.9490321660081111,2.3560267204081383e-20
822.0,0.9388005742298757,2.2950954567061805e-20
824.0,0.9284088544459207,2.3709740864154905e-20
826.0,0.9220430668376691,2.4804117313219313e-20
828.0,0.9177753679285642,2.4809167816509548e-20
830.0,0.9154956801174087,2.3702926388075858e-20
832.0,0.9166822793173024,2.2803813187531147e-20
834.0,0.9179808190159928,2.318073014500189e-20
836.0,0.9198365382651913,2.436049023497661e-20
838.0,0.9220227422850894,2.4949913967914512e-20
840.0,0.9172800662003,2.419615241207856e-20
842.0,0.9107280392314024,2.3066275012440808e-20
844.0,0.8976857476514011,2.2799079262310897e-20
846.0,0.8910711330565892,2.392502066593429e-20
848.0,0.884942650541001,2.5046322724023976e-20
850.0,0.8806003565333487,2.503878514821448e-20
852.0,0.8743343262835772,2.3903362608177017e-20
854.0,0.8712539632697813,2.3038436453836907e-20
856.0,0.869381291088224,2.348063586730065e-20
858.0,0.8688643909988101,2.484817537617641e-20
860.0,0.8645446817378298,2.5695689765494833e-20
862.0,0.8572826674475036,2.5282558929074245e-20
864.0,0.8503108661996112,2.415257318338745e-20
866.0,0.8431910433613106,2.358429903008276e-20
868.0,0.8421903481547286,2.452066055581798e-20
870.0,0.8338277171414975,2.580093475215218e-20
872.0,0.8365773922016528,2.66232374787464e-20
874.0,0.8395338212024076,2.6069104152649438e-20
876.0,0.8476811108156644,2.4913761050517683e-20
878.0,0.8581354007805755,2.4415334353258078e-20
880.0,0.8740558032272036,2.5413321235189117e-20
882.0,0.8833420174139915,2.6880237252494733e-20
884.0,0.888566814388217,2.768597293952633e-20
886.0,0.8873204758558783,2.7221419377282884e-20
888.0,0.8815562090420582,2.607480589475313e-20
890.0,0.8717769919797217,2.5483670626745753e-20
892.0,0.8567551549342474,2.61747498955232e-20
894.0,0.8402911800658525,2.765080861092657e-20
896.0,0.8288261282952303,2.883649289775344e-20
898.0,0.8161073486005865,2.872874631745051e-20
900.0,0.8087146298025906,2.7765308977891625e-20
902.0,0.805403062235942,2.6952831208683045e-20
904.0,0.8038127523331635,2.7272585705819946e-20
906.0,0.8047429878688463,2.873762673866637e-20
908.0,0.8110147676381676,3.043329077761192e-20
910.0,0.8109988520358428,3.0959814506250123e-20
912.0,0.8106956239028902,3.035339203950747e-20
914.0,0.81052774986475,2.935886794662323e-20
916.0,0.8088545284690217,2.9125942352370965e-20
918.0,0.7988000632837866,3.005110344673537e-20
920.0,0.7916658427702944,3.1898446440924244e-20
922.0,0.7905029528800523,3.356603500731405e-20
924.0,0.7830641354015827,3.3734280577347235e-20
926.0,0.7779866585798668,3.2889058528119646e-20
928.0,0.7802458730753453,3.2202836713620816e-20
930.0,0.7785859882907712,3.234718653643377e-20
932.0,0.7777581306053664,3.3828222055494066e-20
934.0,0.7807199364543518,3.5978142596537944e-20
936.0,0.7825887979592079,3.7494204205540065e-20
938.0,0.7836233195183512,3.7826709396372735e-20
940.0,0.778211471971951,3.699098177385096e-20
942.0,0.7710909799139897,3.621993291326103e-20
944.0,0.7720459744004087,3.706823863813817e-20
946.0,0.7606187303934671,3.880497868055918e-20
948.0,0.7518760465403351,4.123402660041871e-20
950.0,0.752051202277845,4.345999832511357e-20
952.0,0.7434139585997477,4.371206983974857e-20
954.0,0.7420362623934503,4.308913525746477e-20
956.0,0.7488692982150025,4.2712408428440216e-20
958.0,0.7513541606755517,4.32232644434721e-20
960.0,0.75627162776535,4.557234691110943e-20
962.0,0.7615199591813474,4.8872662238711155e-20
964.0,0.7685664609719318,5.188331964953657e-20
966.0,0.7660507879717425,5.291667294356199e-20
968.0,0.7664998300060649,5.284696413068011e-20
970.0,0.7655316890193545,5.2379871327267945e-20
972.0,0.7496526500410274,5.2133420625292144e-20
974.0,0.743716355070594,5.488714842928924e-20
976.0,0.7316407749428777,5.913911120162023e-20
978.0,0.7124860274136354,6.309997628094164e-20
980.0,0.7088233377248531,6.70888732130942e-20
982.0,0.6912504646697609,6.753712818320055e-20
984.0,0.6862447247960248,6.725545065503233e-20
986.0,0.6832466387364441,6.67304392365277e-20
988.0,0.678027220965636,6.770054100949752e-20
990.0,0.6902372971028744,7.358839570021121e-20
992.0,0.6898830476332685,8.069347759606009e-20
994.0,0.700486871391265,8.949582857956518e-20
996.0,0.7097819490792888,9.655944999904646e-20
998.0,0.7109054019878591,9.986770765922239e-20
1000.0,0.7166736696735385,1.0181051612487371e-19
1002.0,0.7151846574179859,1.0325475610083578e-19
1004.0,0.7045518628574975,1.0778119677718819e-19
1006.0,0.699728613709033,1.2071149532133683e-19
1008.0,0.6815423648348161,1.382602146158731e-19
1010.0,0.6723293142019889,1.6065445680784661e-19
1012.0,0.6679359182794652,1.8283007087591585e-19
1014.0,0.6548355917554713,1.9692959546255849e-19
1016.0,0.66511998022522,2.1041681603594433e-19
1018.0,0.6631810531270591,2.137046171020117e-19
1020.0,0.6917947814377955,2.261910630617234e-19
