wavelength,flux,flux_error
336.0,0.06836670988472367,2.8690542247585646e-19
338.0,0.003069407869686193,2.040281230260522e-19
340.0,0.00806641247050404,1.6549584544494295e-19
342.0,0.037439238278885685,1.38942772377433e-19
344.0,0.04429518867263174,1.3034433504672216e-19
346.0,0.03603249017490411,1.262061925016399e-19
348.0,0.04222527890428377,1.3209748855153514e-19
350.0,0.0640568005026972,1.383507773577252e-19
352.0,0.0758926175623035,1.526974821680692e-19
354.0,0.058810310374288646,1.6033224727861718e-19
356.0,0.018304748628289482,1.5279560459434103e-19
358.0,-0.011639871788405243,1.3424360620734225e-19
360.0,-0.0039775527864943355,1.244298561284009e-19
362.0,0.038718869038173086,1.195751988041863e-19
364.0,0.07106410970004863,1.198391536871392e-19
366.0,0.04878148601892728,1.2317036635661892e-19
368.0,-0.007473760037519696,1.2955451110661264e-19
370.0,-0.027673717211557036,1.3440909382654363e-19
372.0,0.024713017881395575,1.404171036507861e-19
374.0,0.08969208524648832,1.4571149601042735e-19
376.0,0.08287496632774788,1.5249792303574629e-19
378.0,0.017215450307354756,1.5849626559214075e-19
380.0,-0.023432849557950067,1.62141954195529e-19
382.0,0.019610800210428225,1.6116567427568322e-19
384.0,0.0837974151113002,1.509540939882655e-19
386.0,0.09550209414299404,1.4024410582624626e-19
388.0,0.05836746312289815,1.236840325806741e-19
390.0,0.026485105132323942,1.0784911458545219e-19
392.0,0.02646149327994296,9.652171292405149e-20
394.0,0.04030574152579739,8.369850229357419e-20
396.0,0.055142523696081844,7.615456355928187e-20
398.0,0.0655034027673448,7.083718515103915e-20
400.0,0.08014269118427414,6.406116016526489e-20
402.0,0.10036674856411643,6.137651583990074e-20
404.0,0.1209707322989557,5.885697087861978e-20
406.0,0.12987651639475575,5.478532140361066e-20
408.0,0.1251549594616503,5.397820768442053e-20
410.0,0.11548181494043924,5.302168465510657e-20
412.0,0.10998091536559958,4.999617281719695e-20
414.0,0.11635482197299292,4.9644084933032625e-20
416.0,0.12520995589810255,4.9674145855827786e-20
418.0,0.12629781414766905,4.74893605115708e-20
420.0,0.1150288849554212,4.6704141458490695e-20
422.0,0.09247708472693955,4.738956124502259e-20
424.0,0.07850033425264473,4.5874503447852597e-20
426.0,0.07653310116410617,4.4034046250955347e-20
428.0,0.08960682982251747,4.468197683896395e-20
430.0,0.11194196304255481,4.4516704581352086e-20
432.0,0.1286669416732667,4.226945853648187e-20
434.0,0.14149350327900784,4.1238724122548116e-20
436.0,0.1461756840921469,4.217491069272518e-20
438.0,0.14843256606576594,4.1415473892015217e-20
440.0,0.15905801521841204,3.9126139963765755e-20
442.0,0.1729600089693702,3.852108462583866e-20
444.0,0.19097382037068267,3.9495412286617235e-20
446.0,0.20930554353491868,3.870242357078481e-20
448.0,0.21957054995852288,3.653558428861281e-20
450.0,0.22731389865489832,3.569954061448906e-20
452.0,0.23746245857630793,3.6646254263180183e-20
454.0,0.24831739967560423,3.6427355626035504e-20
456.0,0.26577982270162404,3.448232845592494e-20
458.0,0.29001702664291135,3.3002230192891285e-20
460.0,0.3106010238232234,3.3345977993592496e-20
462.0,0.3239471547386929,3.3847598916965713e-20
464.0,0.3258861643342716,3.270228767860097e-20
466.0,0.31351533540363885,3.070278287785966e-20
468.0,0.2934994188546745,2.9818740195446544e-20
470.0,0.27286674267668926,3.0274533402412583e-20
472.0,0.2548672087341689,3.0402691058109414e-20
474.0,0.24425644336190966,2.921402356593926e-20
476.0,0.24415322158866126,2.750254164745523e-20
478.0,0.2518435574920216,2.6669624659805165e-20
480.0,0.2624593514459496,2.7016667523644003e-20
482.0,0.2724373611445167,2.7267366965475255e-20
