wavelength,flux,flux_error
336.0,0.8670265506682591,5.377828919415824e-19
338.0,0.8720810270061855,3.8619008105286324e-19
340.0,0.8262121146348281,3.1576034573462246e-19
342.0,0.7784147379852111,2.6791491040739445e-19
344.0,0.7536563916231035,2.51475237621323e-19
346.0,0.8196539437643628,2.4544722985977005e-19
348.0,0.9258584500496794,2.578800472321236e-19
350.0,0.9416041695192668,2.708795295272059e-19
352.0,0.8536300563799079,2.971160598552114e-19
354.0,0.8344430780784845,3.137261554392986e-19
356.0,0.9227425549206482,2.990177271500126e-19
358.0,0.9475361888411656,2.643143127909355e-19
360.0,0.8321997090084923,2.43753372894731e-19
362.0,0.6798990961381598,2.3723081773348554e-19
364.0,0.6754350887780031,2.3452292183713563e-19
366.0,0.8258858990803106,2.4631117378943494e-19
368.0,0.9372572856013419,2.551930469241981e-19
370.0,0.8849304155314657,2.6849506391287093e-19
372.0,0.8006610386292852,2.810900750886656e-19
374.0,0.8724551602367414,2.9039125265187895e-19
376.0,1.095035734178919,3.106823064268514e-19
378.0,1.2725527432264643,3.1715788203073807e-19
380.0,1.2944325923284377,3.322770456143479e-19
382.0,1.1576049086750992,3.2842729238895354e-19
384.0,1.0150407597809936,3.076635615810213e-19
386.0,0.9674140102519512,2.928825588205437e-19
388.0,0.9735034049701062,2.5486447973581775e-19
390.0,1.0041683356048672,2.2698260712661904e-19
392.0,0.9865700615488201,2.050963217766126e-19
394.0,1.0270026153910445,1.7686426246326424e-19
396.0,1.0316981508425505,1.6533708214536357e-19
398.0,1.1058799030698354,1.5377318202133968e-19
400.0,1.1988642950017834,1.390021324143341e-19
402.0,1.2640457416333641,1.363874357803521e-19
404.0,1.308982079087588,1.3044401085947914e-19
406.0,1.3690924607245671,1.21575033942782e-19
408.0,1.349183225303712,1.2180467160582335e-19
410.0,1.3354256604616408,1.1952624906129783e-19
412.0,1.3437775477623568,1.1275076639349988e-19
414.0,1.3340262239807361,1.1332259596079528e-19
416.0,1.3124735055252483,1.1350324506990213e-19
418.0,1.3319951474771272,1.0846375816749487e-19
420.0,1.3445359000599273,1.0785722274610295e-19
422.0,1.3025456773649453,1.098427680592353e-19
424.0,1.2860303170157508,1.0624996699699442e-19
426.0,1.2825025303029223,1.0254313513225884e-19
428.0,1.2547711913327886,1.0410071097909579e-19
430.0,1.232801893882257,1.0354449513821302e-19
432.0,1.2354164165891668,9.910285825466265e-20
434.0,1.2667690870103898,9.734507937355837e-20
436.0,1.282131111771369,9.864272533310271e-20
438.0,1.3060932495134605,9.662938304885355e-20
440.0,1.3567655788512907,9.253637542157551e-20
442.0,1.3985224197774617,9.174273232259704e-20
444.0,1.4167927785272851,9.276178388800172e-20
446.0,1.4328631082310452,9.055274769576407e-20
448.0,1.4478786995167743,8.665043566826668e-20
450.0,1.4605549029709177,8.550434192239342e-20
452.0,1.4568037412640418,8.634408186221777e-20
454.0,1.449850091379965,8.501177991857162e-20
456.0,1.4565616281085656,8.130444039277714e-20
458.0,1.4764626261203784,7.916309007695164e-20
460.0,1.4860366640946168,7.936538923434267e-20
462.0,1.4865396365132812,7.897711194382998e-20
464.0,1.4961838311712412,7.636991104664626e-20
466.0,1.5115792366418486,7.305817407297777e-20
468.0,1.5220788078516825,7.19690536707903e-20
470.0,1.5154208299526664,7.204849875506796e-20
472.0,1.5081560239995464,7.111414529950026e-20
474.0,1.5068813264727192,6.863229700100295e-20
476.0,1.5037844982502453,6.58819067081645e-20
478.0,1.4946866756670865,6.469755505869887e-20
480.0,1.4818832973041904,6.468717898516711e-20
482.0,1.4626096779311826,6.403544645930572e-20
484.0,1.4485046905827104,6.240422100229157e-20
486.0,1.4395866928764671,6.010895346824217e-20
488.0,1.4383370821976917,5.858879889146341e-20
490.0,1.4382369096834473,5.819243589373272e-20
492.0,1.4406839917875982,5.808050799606978e-20
494.0,1.4480708744304842,5.740920379704359e-20
496.0,1.4595098422949846,5.601833380045304e-20
498.0,1.4705229062637524,5.444778317778376e-20
500.0,1.4763843472345692,5.340892355634617e-20
502.0,1.4711710699463687,5.287846719506057e-20
504.0,1.461963729562448,5.2765959911032124e-20
506.0,1.4461629823123003,5.2453052989435503e-20
508.0,1.4285566779428343,5.1651395838350533e-20
510.0,1.4142771117504869,5.047114819910506e-20
512.0,1.4044809532158664,4.9293732545032224e-20
514.0,1.400370675847344,4.853843888371243e-20
516.0,1.402374448787923,4.829625551527013e-20
518.0,1.4110511085612767,4.831658777284339e-20
520.0,1.4224693274666707,4.807422057502745e-20
522.0,1.4378556006920074,4.743055829509822e-20
524.0,1.4522148479969048,4.641129898445674e-20
526.0,1.46141926763191,4.531467900538077e-20
528.0,1.467299562811078,4.4611216952008974e-20
530.0,1.4698789596196733,4.446910533154871e-20
532.0,1.4652238961759414,4.457275735078997e-20
534.0,1.4564721191820733,4.456548932769e-20
536.0,1.4476651722291747,4.416726042112279e-20
538.0,1.4378860349980267,4.323513803622983e-20
540.0,1.427868102548343,4.2005028702033844e-20
542.0,1.4215741006682974,4.0982960775741224e-20
544.0,1.4198174427850494,4.0487677217460804e-20
546.0,1.4176401814589827,4.038440690242516e-20
548.0,1.4182489102990143,4.049172677040036e-20
550.0,1.4205400708399696,4.0424149658313084e-20
552.0,1.4241604581754288,3.995675548155442e-20
554.0,1.4231564629760678,3.895845277634294e-20
556.0,1.4238662505224466,3.786115702430587e-20
558.0,1.423413876248029,3.692577224744051e-20
560.0,1.4210871323223258,3.6389651136608895e-20
562.0,1.4180982886797615,3.631983278310813e-20
564.0,1.41502693245872,3.6528579396645075e-20
566.0,1.4129552148360078,3.671923536344569e-20
568.0,1.4113777574538786,3.6596717294815916e-20
570.0,1.414392178035805,3.6145098036420874e-20
572.0,1.421227646431151,3.541241328145868e-20
574.0,1.4250985315697258,3.4447568202813e-20
576.0,1.4276362537348175,3.355754387362863e-20
578.0,1.424918173384284,3.2833567726369413e-20
580.0,1.4204396864976108,3.237877839252131e-20
582.0,1.410732724688871,3.198475468917675e-20
584.0,1.395122207948253,3.1445198701572087e-20
586.0,1.3821774472356667,3.07993610369367e-20
588.0,1.3691643875051787,2.992834299312916e-20
590.0,1.359635623118207,2.895807595237182e-20
592.0,1.3573261758051407,2.8086245150177985e-20
594.0,1.3526756528291972,2.7261565991646485e-20
596.0,1.350209703491408,2.670516919258892e-20
598.0,1.3541882023301797,2.6557477376333057e-20
600.0,1.3602751676268117,2.6701360596576895e-20
602.0,1.366946462452485,2.6997451402025883e-20
604.0,1.370249824009832,2.7217515041687743e-20
606.0,1.3718162731797285,2.725505246846489e-20
608.0,1.3701094014669566,2.6996161990726336e-20
610.0,1.367021060430055,2.646927030406586e-20
612.0,1.363383750367804,2.5750214887201406e-20
614.0,1.3588228246107898,2.4935617812979157e-20
616.0,1.353440640226603,2.4139373110508843e-20
618.0,1.3497112370948574,2.348999229822352e-20
620.0,1.3416657031224624,2.2919409953415914e-20
622.0,1.33748957630134,2.2552416111942185e-20
624.0,1.3415548160666617,2.240646645029429e-20
626.0,1.3448982868364814,2.226528516769792e-20
628.0,1.3497136554370206,2.2112066242566963e-20
630.0,1.3552771578810856,2.1907447944111885e-20
632.0,1.3577379783049122,2.1594942493357735e-20
634.0,1.3607385258648967,2.126977355679793e-20
636.0,1.3515439147503558,1.9634160238637147e-20
638.0,1.3244015906857851,2.4178826010511582e-20
640.0,1.2928565223505217,3.445160349675985e-20
642.0,1.2806556755013447,4.975022428832388e-20
644.0,1.2740421323283946,5.981802566795574e-20
646.0,1.2729964210586846,5.896302229952591e-20
648.0,1.276632641194553,5.712863776092052e-20
650.0,1.2739775203657684,5.75982994798108e-20
652.0,1.2587829233308145,5.744483587483882e-20
654.0,1.2349664452584324,5.558639926817134e-20
656.0,1.214140038676355,5.517659109086889e-20
658.0,1.2134987747414494,5.568070827709004e-20
660.0,1.231145590619541,5.420587114007849e-20
662.0,1.2554385971925723,5.257964998200707e-20
664.0,1.2713471107449765,5.280776732754758e-20
666.0,1.2679399778711968,5.236975400737377e-20
668.0,1.2521384560284397,5.0449530224793734e-20
670.0,1.2337033981656822,4.983833455467897e-20
672.0,1.2247138527791137,5.012235768156898e-20
674.0,1.2290720716754246,4.8886612082777094e-20
676.0,1.2421958765431187,4.753667644644433e-20
678.0,1.24926894475729,4.774218783371852e-20
680.0,1.2443104051800846,4.766233308856492e-20
682.0,1.2302448696918393,4.619506172540207e-20
684.0,1.2095980053447817,4.565923269977418e-20
686.0,1.1949794534544749,4.612899790189162e-20
688.0,1.1993569457894029,4.539362853318461e-20
690.0,1.21316635788646,4.3851695807177e-20
692.0,1.2240378435127928,4.404226497167473e-20
694.0,1.2310052825260844,4.447466221010246e-20
696.0,1.220991785575466,4.3186404322798436e-20
698.0,1.1998897130133899,4.1847433136452187e-20
700.0,1.1745587872885075,4.2591816663288786e-20
702.0,1.1589447878624726,4.281109320332677e-20
704.0,1.1567348663876,4.121507942822626e-20
706.0,1.164970853341212,4.0232468256937626e-20
708.0,1.1772472319225782,4.1436308863050005e-20
710.0,1.1836287886388164,4.1375989886694104e-20
712.0,1.1789467775702547,3.9652445852309006e-20
714.0,1.164961792418969,3.891741596212398e-20
716.0,1.1480322639803062,4.0348388036162075e-20
718.0,1.137124724145639,4.0369978871165465e-20
720.0,1.1350344781147308,3.8532788706117513e-20
722.0,1.144363458869702,3.789779513155146e-20
724.0,1.1564926261574553,3.9208917675655895e-20
726.0,1.1665739872997956,3.931898451050851e-20
728.0,1.1693023703892003,3.753616671401436e-20
730.0,1.159730201502104,3.6674557839591284e-20
732.0,1.1402723200487506,3.77268860408702e-20
