wavelength,flux,flux_error
336.0,4.427896676046694e-18,7.530637192414068e-20
338.0,4.12698691093559e-18,5.428812176442316e-20
340.0,3.980460126797903e-18,4.4219717743949876e-20
342.0,3.97323451557269e-18,3.759579886320265e-20
344.0,4.026602536092233e-18,3.538950454068354e-20
346.0,4.015102543345227e-18,3.44530450591142e-20
348.0,4.021322925777932e-18,3.6149071687954905e-20
350.0,3.9764358787102385e-18,3.80857516235986e-20
352.0,3.982742436677123e-18,4.189456023266629e-20
354.0,4.094047965109493e-18,4.4244630985305565e-20
356.0,4.199533727798933e-18,4.22909145589995e-20
358.0,4.155013278993612e-18,3.7425387141946137e-20
360.0,4.1210478919537134e-18,3.4604598049210504e-20
362.0,4.000953607469996e-18,3.3684136753933975e-20
364.0,3.98591060597857e-18,3.34944614039778e-20
366.0,4.060693297593851e-18,3.4958027677415405e-20
368.0,4.2089962562471155e-18,3.647574036587362e-20
370.0,4.200099229077866e-18,3.834487309648664e-20
372.0,4.23975957548223e-18,3.999995804721535e-20
374.0,4.357216160766793e-18,4.15691117996118e-20
376.0,4.472440978713728e-18,4.418718995817114e-20
378.0,4.548348740314803e-18,4.5474606979382034e-20
380.0,4.528116458384703e-18,4.7401055240832516e-20
382.0,4.712340490473066e-18,4.696608439780529e-20
384.0,4.98879778354682e-18,4.438678254078084e-20
386.0,5.190879907574537e-18,4.185265155929009e-20
388.0,5.142357501781483e-18,3.67425273236399e-20
390.0,4.7906945116574034e-18,3.268775036076724e-20
392.0,4.54312289123365e-18,2.931556106128831e-20
394.0,4.4652132097571076e-18,2.5573172661894792e-20
396.0,4.584253094143001e-18,2.3746571295885383e-20
398.0,4.924366321103396e-18,2.1960338263353352e-20
400.0,5.23221013877342e-18,2.0082949563869035e-20
402.0,5.4839574740869664e-18,1.9566449211735938e-20
404.0,5.648899130668711e-18,1.862287546067177e-20
406.0,5.608037582147725e-18,1.757056923065411e-20
408.0,5.523280578594966e-18,1.7518006137030344e-20
410.0,5.4899829102391236e-18,1.7043289629048443e-20
412.0,5.43662146970997e-18,1.627192242543219e-20
414.0,5.471956170576324e-18,1.6375679611845085e-20
416.0,5.596279442409226e-18,1.6256014762540514e-20
418.0,5.634509111179743e-18,1.5615698077699288e-20
420.0,5.577967614275061e-18,1.560845272903192e-20
422.0,5.524026422221334e-18,1.577605858078737e-20
424.0,5.403386746583945e-18,1.520282821459851e-20
426.0,5.234210655265166e-18,1.484912317300974e-20
428.0,5.129192498549398e-18,1.504895224672284e-20
430.0,5.115198615667879e-18,1.4828256811618396e-20
432.0,5.082355535331734e-18,1.418100780531646e-20
434.0,5.054279240436462e-18,1.4062755767620016e-20
436.0,5.122633866069565e-18,1.4212733755433094e-20
438.0,5.24611284242599e-18,1.3816075003071096e-20
440.0,5.3187794283158226e-18,1.3231897940287222e-20
442.0,5.399003049383043e-18,1.3222936010567541e-20
