wavelength,flux,flux_error
336.0,4.947105601613028e-18,3.760783977542141e-20
338.0,4.647393607988033e-18,2.7180759529921744e-20
340.0,4.5104674730912955e-18,2.2141001121555244e-20
342.0,4.464186371717181e-18,1.884132686959394e-20
344.0,4.5111823930817784e-18,1.7750901264787758e-20
346.0,4.534378290825641e-18,1.729590285184568e-20
348.0,4.573227218880041e-18,1.8149530826867763e-20
350.0,4.503678528300369e-18,1.9129282068030223e-20
352.0,4.475037045943554e-18,2.1042240017652463e-20
354.0,4.5802956505227405e-18,2.223453713398548e-20
356.0,4.679543514603795e-18,2.1246608084286374e-20
358.0,4.619474186139359e-18,1.8817374323935653e-20
360.0,4.592788246780464e-18,1.7400660026237234e-20
362.0,4.486071309535326e-18,1.6937602765478895e-20
364.0,4.4464578903019954e-18,1.684179575032423e-20
366.0,4.48195971411756e-18,1.7578620522505006e-20
368.0,4.614018697552761e-18,1.8339398297542828e-20
370.0,4.648470027676523e-18,1.9272837747018083e-20
372.0,4.735595719159024e-18,2.0119961348530005e-20
374.0,4.856299441673689e-18,2.090341025769684e-20
376.0,4.965658376095864e-18,2.2221855635177856e-20
378.0,5.087113741733871e-18,2.290407414029661e-20
380.0,5.198215247775833e-18,2.3853874299518553e-20
382.0,5.500741232386991e-18,2.3667266048793075e-20
384.0,5.777699299251969e-18,2.2390846343653312e-20
386.0,5.936427112889644e-18,2.1094348183649583e-20
388.0,5.86010298574863e-18,1.8569664137682634e-20
390.0,5.536605250244943e-18,1.6502246537980733e-20
392.0,5.351578980967205e-18,1.47914730699751e-20
394.0,5.2617917089944576e-18,1.2954080477388703e-20
396.0,5.3252704068319436e-18,1.2000078042870486e-20
398.0,5.622544914880042e-18,1.1091144678643868e-20
400.0,5.891467874706087e-18,1.0185155813872925e-20
402.0,6.1546334373827314e-18,9.896669042802877e-21
404.0,6.354009433339439e-18,9.413363074597817e-21
406.0,6.31576685268007e-18,8.917596636742574e-21
408.0,6.20372379608946e-18,8.868955880571144e-21
410.0,6.136811119644952e-18,8.619249716174563e-21
412.0,6.0426097781286274e-18,8.25895816022799e-21
414.0,6.056276163073686e-18,8.308340149860393e-21
416.0,6.195702105763893e-18,8.225555562922781e-21
418.0,6.270594005180019e-18,7.920069811243507e-21
420.0,6.24044441814316e-18,7.935571431459592e-21
422.0,6.209362732842319e-18,7.990273335988809e-21
424.0,6.110239191310306e-18,7.703699416202117e-21
426.0,5.934293053580423e-18,7.550803591675111e-21
428.0,5.809828377535391e-18,7.648268680914647e-21
430.0,5.764931441675064e-18,7.512793688586654e-21
432.0,5.703107660557362e-18,7.195768835133984e-21
434.0,5.640085776660059e-18,7.151714083253367e-21
436.0,5.67739278158971e-18,7.214616868953998e-21
438.0,5.779513110513585e-18,7.000641976688677e-21
440.0,5.8558765214390235e-18,6.7182699519370515e-21
442.0,5.933355142073529e-18,6.724071727443477e-21
444.0,6.049246509843119e-18,6.772142910234883e-21
446.0,6.1272580721339876e-18,6.551178435085727e-21
448.0,6.105300916930315e-18,6.2730477778828306e-21
450.0,6.040780416552205e-18,6.2484927385554386e-21
452.0,6.0131436240358445e-18,6.315174065086127e-21
454.0,6.0033434431475994e-18,6.16367900639361e-21
